x,y,value
0.8290720474349127,-0.5826677560097195,0.0
-0.4657285731949547,0.8086105809212052,0.0
0.5212043555227965,-0.6119557229242929,0.0
-1.054441755206989,0.05147578505425571,0.0
-0.4365479281335485,0.7290815781064279,0.0
0.7307488882211893,-0.31010526102114977,0.0
-0.5262796673773513,-0.894461938344512,0.0
0.6891513796924206,-0.5920599660387666,0.0
0.6691894995128547,0.5651201133537551,0.0
-0.11038426021555747,-0.9208187527268781,0.0
-0.6635007943812529,0.600514889208513,0.0
-0.7166019087269367,-0.4238877371370136,0.0
0.8817388731211179,0.6503248212308471,0.0
0.29860727979230456,-0.9531262796377579,0.0
-0.9138272510983574,-0.09038800956323617,0.0
0.7577709028924112,-0.5057095717220121,0.0
0.8165512223815151,-0.015305083265513489,0.0
-0.539301182480696,-0.6775934912923575,0.0
0.6438703830616942,-0.7245587811805049,0.0
0.19405986399249203,-0.8011071414944939,0.0
-0.7521698976389469,-0.7926350156551244,0.0
-0.6651802115292096,-0.5623729016162797,0.0
-0.20204345849555688,-0.7983219795200203,0.0
0.7654503898836325,0.35702052904868975,0.0
0.745842694768206,-0.3869857167665377,0.0
-0.7382939493028092,-0.0684042908288015,0.0
-0.38838983451687026,-1.017346862050151,0.0
-0.5154471369759401,0.7664761711145921,0.0
0.8125971015382047,-0.3884626276836008,0.0
0.3012831295337249,0.8842569629517165,0.0
-0.22318074732162893,-0.9861762401122735,0.0
-0.8979048793049554,-0.15919636764319023,0.0
-0.13531592195776143,0.9688247262848763,0.0
-0.9279424529793219,-0.2630883208652725,0.0
-0.7952284512904298,0.475306211457467,0.0
0.19732683358872075,1.1554384890165201,0.0
-0.815803025689327,-0.10966883991620457,0.0
0.6129325013750726,-0.5343221805043766,0.0
0.41991318233930625,0.5510785775012755,0.0
-0.22460094989175394,0.9824403909463428,0.0
-0.6893192520824178,0.5716973547454786,0.0
-0.06539471612512471,-1.0187106588975168,0.0
-0.8784930638337626,-0.23270273217799334,0.0
-0.5900478875820969,0.5960756644899151,0.0
0.24321297156723062,0.7399753766524327,0.0
0.7466592060797896,-0.2593981992201574,0.0
0.8600714518027256,0.5404866151832598,0.0
0.3356563331665923,-0.9554891584734213,0.0
0.9623258273627278,0.11727460380687005,0.0
0.2676209527832045,0.8416802358181226,0.0
-0.07628839257844504,-0.9033113639825473,0.0
-0.78169578507333,0.5679288550054858,0.0
-0.937359462325782,-0.23135717585263124,0.0
-1.0331966804033534,-0.1679390184052083,0.0
-0.728320793325014,0.4834336384307869,0.0
-0.6807921051764207,-0.5800023050591782,0.0
-0.23436648981765465,-0.8723856151630692,0.0
